[[-404.27247539060056], [-185.65809947358323], [-1.3835997636481352]]
[[-404.27247539060056], [-186.28216031194555], [-1.3835997636481352]]
[[-404.27247539060056], [-186.9062211503078], [-1.3835997636481352]]
[[-404.27247539060056], [-187.53028198867008], [-1.3835997636481352]]
[[-404.27247539060056], [-188.15434282703237], [-1.3835997636481352]]
[[-404.27247539060056], [-188.77840366539468], [-1.3835997636481352]]
[[-404.27247539060056], [-189.402464503757], [-1.3835997636481352]]
[[-404.27247539060056], [-190.02652534211924], [-1.3835997636481352]]
[[-404.27247539060056], [-190.65058618048153], [-1.3835997636481352]]
[[-404.27247539060056], [-191.2746470188438], [-1.3835997636481352]]
[[-404.27247539060056], [-191.89870785720612], [-1.3835997636481352]]
[[-404.27247539060056], [-192.52276869556843], [-1.3835997636481352]]
[[-404.27247539060056], [-193.14682953393066], [-1.3835997636481352]]
[[-404.27247539060056], [-193.770890372293], [-1.3835997636481352]]
[[-404.27247539060056], [-194.39495121065525], [-1.3835997636481352]]
[[-404.27247539060056], [-195.01901204901756], [-1.3835997636481352]]
[[-404.27247539060056], [-195.64307288737984], [-1.3835997636481352]]
[[-404.27247539060056], [-196.26713372574216], [-1.3835997636481352]]
[[-404.27247539060056], [-196.89119456410447], [-1.3835997636481352]]
[[-404.27247539060056], [-197.5152554024667], [-1.3835997636481352]]
[[-404.27247539060056], [-198.13931624082906], [-1.3835997636481352]]
[[-404.27247539060056], [-198.76337707919132], [-1.3835997636481352]]
[[-404.27247539060056], [-199.3874379175536], [-1.3835997636481352]]
[[-404.27247539060056], [-200.01149875591588], [-1.3835997636481352]]
[[-404.27247539060056], [-200.63555959427813], [-1.3835997636481352]]
[[-404.27247539060056], [-201.25962043264042], [-1.3835997636481352]]
[[-404.27247539060056], [-201.88368127100273], [-1.3835997636481352]]
[[-404.27247539060056], [-202.50774210936504], [-1.3835997636481352]]
[[-404.27247539060056], [-203.13180294772735], [-1.3835997636481352]]
[[-404.27247539060056], [-203.7558637860896], [-1.3835997636481352]]
[[-404.27247539060056], [-204.37992462445186], [-1.3835997636481352]]
[[-404.27247539060056], [-205.00398546281423], [-1.3835997636481352]]
[[-404.27247539060056], [-205.6280463011765], [-1.3835997636481352]]
[[-404.27247539060056], [-206.25210713953882], [-1.3835997636481352]]
[[-404.27247539060056], [-206.87616797790105], [-1.3835997636481352]]
[[-404.27247539060056], [-207.5002288162634], [-1.3835997636481352]]
[[-404.27247539060056], [-208.1242896546257], [-1.3835997636481352]]
[[-404.27247539060056], [-208.748350492988], [-1.3835997636481352]]
[[-404.27247539060056], [-209.37241133135024], [-1.3835997636481352]]
[[-404.27247539060056], [-209.99647216971252], [-1.3835997636481352]]
[[-404.27247539060056], [-210.62053300807486], [-1.3835997636481352]]
[[-404.27247539060056], [-211.24459384643706], [-1.3835997636481352]]
[[-404.27247539060056], [-211.86865468479945], [-1.3835997636481352]]
[[-404.27247539060056], [-212.49271552316173], [-1.3835997636481352]]
[[-404.27247539060056], [-213.116776361524], [-1.3835997636481352]]
[[-404.27247539060056], [-213.74083719988627], [-1.3835997636481352]]
[[-404.27247539060056], [-214.36489803824858], [-1.3835997636481352]]
[[-404.27247539060056], [-214.9889588766108], [-1.3835997636481352]]
[[-404.27247539060056], [-215.61301971497318], [-1.3835997636481352]]
[[-404.27247539060056], [-216.2370805533354], [-1.3835997636481352]]
[[-404.27247539060056], [-216.8611413916977], [-1.3835997636481352]]
[[-404.27247539060056], [-217.48520223006003], [-1.3835997636481352]]
[[-404.27247539060056], [-218.10926306842234], [-1.3835997636481352]]
[[-404.27247539060056], [-218.7333239067846], [-1.3835997636481352]]
[[-404.27247539060056], [-219.35738474514687], [-1.3835997636481352]]
[[-404.27247539060056], [-219.98144558350916], [-1.3835997636481352]]
[[-404.27247539060056], [-220.6055064218715], [-1.3835997636481352]]
[[-404.27247539060056], [-221.22956726023375], [-1.3835997636481352]]
[[-404.27247539060056], [-221.85362809859606], [-1.3835997636481352]]
[[-404.27247539060056], [-222.47768893695834], [-1.3835997636481352]]
[[-404.27247539060056], [-223.10174977532066], [-1.3835997636481352]]
[[-404.27247539060056], [-223.72581061368288], [-1.3835997636481352]]
[[-404.27247539060056], [-224.34987145204522], [-1.3835997636481352]]
[[-404.27247539060056], [-224.97393229040756], [-1.3835997636481352]]
[[-404.27247539060056], [-225.59799312876982], [-1.3835997636481352]]
[[-404.27247539060056], [-226.2220539671321], [-1.3835997636481352]]
[[-404.27247539060056], [-226.8461148054944], [-1.3835997636481352]]
[[-404.27247539060056], [-227.4701756438566], [-1.3835997636481352]]
[[-404.27247539060056], [-228.09423648221892], [-1.3835997636481352]]
[[-404.27247539060056], [-228.71829732058129], [-1.3835997636481352]]
[[-404.27247539060056], [-229.3423581589435], [-1.3835997636481352]]
[[-404.27247539060056], [-229.9664189973058], [-1.3835997636481352]]
[[-404.27247539060056], [-230.59047983566808], [-1.3835997636481352]]
[[-404.27247539060056], [-231.21454067403042], [-1.3835997636481352]]
[[-404.27247539060056], [-231.8386015123927], [-1.3835997636481352]]
[[-404.27247539060056], [-232.462662350755], [-1.3835997636481352]]
[[-404.27247539060056], [-233.08672318911732], [-1.3835997636481352]]
[[-404.27247539060056], [-233.71078402747952], [-1.3835997636481352]]
[[-404.27247539060056], [-234.33484486584186], [-1.3835997636481352]]
[[-404.27247539060056], [-234.9589057042041], [-1.3835997636481352]]
[[-404.27247539060056], [-235.58296654256645], [-1.3835997636481352]]
[[-404.27247539060056], [-236.20702738092874], [-1.3835997636481352]]
[[-404.27247539060056], [-236.83108821929102], [-1.3835997636481352]]
[[-404.27247539060056], [-237.45514905765333], [-1.3835997636481352]]
[[-404.27247539060056], [-238.07920989601558], [-1.3835997636481352]]
[[-404.27247539060056], [-238.70327073437787], [-1.3835997636481352]]
[[-404.27247539060056], [-239.32733157274018], [-1.3835997636481352]]
[[-404.27247539060056], [-239.95139241110246], [-1.3835997636481352]]
[[-404.27247539060056], [-240.57545324946474], [-1.3835997636481352]]
[[-404.27247539060056], [-241.199514087827], [-1.3835997636481352]]
[[-404.27247539060056], [-241.82357492618928], [-1.3835997636481352]]
[[-404.27247539060056], [-242.4476357645516], [-1.3835997636481352]]
[[-404.27247539060056], [-243.07169660291387], [-1.3835997636481352]]
[[-404.27247539060056], [-243.69575744127627], [-1.3835997636481352]]
[[-404.27247539060056], [-244.3198182796385], [-1.3835997636481352]]
[[-404.27247539060056], [-244.9438791180008], [-1.3835997636481352]]
[[-404.27247539060056], [-245.5679399563631], [-1.3835997636481352]]
[[-404.27247539060056], [-246.19200079472535], [-1.3835997636481352]]
[[-404.27247539060056], [-246.81606163308763], [-1.3835997636481352]]
[[-404.27247539060056], [-247.44012247144988], [-1.3835997636481352]]
[[-404.27247539060056], [-248.0641833098123], [-1.3835997636481352]]
[[-404.27247539060056], [-248.68824414817456], [-1.3835997636481352]]
[[-404.27247539060056], [-249.31230498653682], [-1.3835997636481352]]
[[-404.27247539060056], [-249.9363658248991], [-1.3835997636481352]]
[[-404.27247539060056], [-250.5604266632614], [-1.3835997636481352]]
[[-404.27247539060056], [-251.1844875016236], [-1.3835997636481352]]
[[-404.27247539060056], [-251.80854833998592], [-1.3835997636481352]]
[[-404.27247539060056], [-252.4326091783483], [-1.3835997636481352]]
[[-404.27247539060056], [-253.0566700167106], [-1.3835997636481352]]
[[-404.27247539060056], [-253.68073085507282], [-1.3835997636481352]]
[[-404.27247539060056], [-254.30479169343513], [-1.3835997636481352]]
[[-404.27247539060056], [-254.9288525317974], [-1.3835997636481352]]
[[-404.27247539060056], [-255.5529133701597], [-1.3835997636481352]]
[[-404.27247539060056], [-256.176974208522], [-1.3835997636481352]]
[[-404.27247539060056], [-256.8010350468843], [-1.3835997636481352]]
[[-404.27247539060056], [-257.4250958852465], [-1.3835997636481352]]
[[-404.27247539060056], [-258.0491567236089], [-1.3835997636481352]]
[[-404.27247539060056], [-258.6732175619711], [-1.3835997636481352]]
[[-404.27247539060056], [-259.2972784003334], [-1.3835997636481352]]
[[-404.27247539060056], [-259.92133923869574], [-1.3835997636481352]]
[[-404.27247539060056], [-260.54540007705805], [-1.3835997636481352]]
[[-404.27247539060056], [-261.1694609154204], [-1.3835997636481352]]
[[-404.27247539060056], [-261.7935217537826], [-1.3835997636481352]]
[[-404.27247539060056], [-262.4175825921449], [-1.3835997636481352]]
[[-404.27247539060056], [-263.04164343050724], [-1.3835997636481352]]
[[-404.27247539060056], [-263.6657042688695], [-1.3835997636481352]]
[[-404.27247539060056], [-264.28976510723174], [-1.3835997636481352]]
[[-404.27247539060056], [-264.91382594559406], [-1.3835997636481352]]
[[-404.27247539060056], [-265.53788678395637], [-1.3835997636481352]]
[[-404.27247539060056], [-266.1619476223186], [-1.3835997636481352]]
[[-404.27247539060056], [-266.78600846068093], [-1.3835997636481352]]
[[-404.27247539060056], [-267.41006929904324], [-1.3835997636481352]]
[[-404.27247539060056], [-268.03413013740555], [-1.3835997636481352]]
[[-404.27247539060056], [-268.65819097576787], [-1.3835997636481352]]
[[-404.27247539060056], [-269.2822518141302], [-1.3835997636481352]]
[[-404.27247539060056], [-269.9063126524924], [-1.3835997636481352]]
[[-404.27247539060056], [-270.5303734908547], [-1.3835997636481352]]
[[-404.27247539060056], [-271.154434329217], [-1.3835997636481352]]
[[-404.27247539060056], [-271.7784951675793], [-1.3835997636481352]]
[[-404.27247539060056], [-272.40255600594156], [-1.3835997636481352]]
[[-404.27247539060056], [-273.0266168443039], [-1.3835997636481352]]
[[-404.27247539060056], [-273.6506776826661], [-1.3835997636481352]]
[[-404.27247539060056], [-274.27473852102844], [-1.3835997636481352]]
[[-404.27247539060056], [-274.89879935939075], [-1.3835997636481352]]
[[-404.27247539060056], [-275.52286019775306], [-1.3835997636481352]]
[[-404.27247539060056], [-276.14692103611526], [-1.3835997636481352]]
[[-404.27247539060056], [-276.77098187447757], [-1.3835997636481352]]
[[-404.27247539060056], [-277.3950427128399], [-1.3835997636481352]]
[[-404.27247539060056], [-278.0191035512022], [-1.3835997636481352]]
[[-404.27247539060056], [-278.6431643895644], [-1.3835997636481352]]
[[-404.27247539060056], [-279.2672252279268], [-1.3835997636481352]]
[[-404.27247539060056], [-279.891286066289], [-1.3835997636481352]]
[[-404.27247539060056], [-280.5153469046513], [-1.3835997636481352]]
[[-404.92887129438213], [-281.385486475417], [-2.379818091156153]]
[[-404.92887129438213], [-282.010093548479], [-2.379818091156153]]
[[-404.92887129438213], [-282.63470062154096], [-2.379818091156153]]
[[-404.27247539060056], [-283.01159025810045], [-1.3835997636481352]]
[[-404.27247539060056], [-283.63565109646277], [-1.3835997636481352]]
[[-404.27247539060056], [-284.25971193482513], [-1.3835997636481352]]
[[-404.27247539060056], [-284.8837727731874], [-1.3835997636481352]]
[[-404.27247539060056], [-285.5078336115497], [-1.3835997636481352]]
[[-404.27247539060056], [-286.1318944499119], [-1.3835997636481352]]
[[-404.27247539060056], [-286.7559552882742], [-1.3835997636481352]]
[[-404.27247539060056], [-287.3800161266365], [-1.3835997636481352]]
[[-404.27247539060056], [-288.00407696499883], [-1.3835997636481352]]
[[-404.27247539060056], [-288.628137803361], [-1.3835997636481352]]
[[-404.27247539060056], [-289.25219864172345], [-1.3835997636481352]]
[[-404.27247539060056], [-289.87625948008576], [-1.3835997636481352]]
[[-404.27247539060056], [-290.50032031844796], [-1.3835997636481352]]
[[-404.27247539060056], [-291.1243811568103], [-1.3835997636481352]]
[[-404.27247539060056], [-291.7484419951725], [-1.3835997636481352]]
[[-404.27247539060056], [-292.37250283353484], [-1.3835997636481352]]
[[-404.27247539060056], [-292.99656367189715], [-1.3835997636481352]]
[[-404.27247539060056], [-293.62062451025946], [-1.3835997636481352]]
[[-404.27247539060056], [-294.2446853486218], [-1.3835997636481352]]
[[-404.27247539060056], [-294.86874618698397], [-1.3835997636481352]]
[[-404.27247539060056], [-295.4928070253463], [-1.3835997636481352]]
[[-404.27247539060056], [-296.11686786370865], [-1.3835997636481352]]
[[-404.27247539060056], [-296.74092870207085], [-1.3835997636481352]]
[[-404.27247539060056], [-297.36498954043316], [-1.3835997636481352]]
[[-404.27247539060056], [-297.98905037879535], [-1.3835997636481352]]
[[-404.27247539060056], [-298.6131112171579], [-1.3835997636481352]]
[[-404.27247539060056], [-299.2371720555201], [-1.3835997636481352]]
[[-404.27247539060056], [-299.8612328938823], [-1.3835997636481352]]
[[-404.27247539060056], [-300.4852937322447], [-1.3835997636481352]]
[[-404.92887129438213], [-301.37291281340015], [-2.379818091156153]]
[[-404.92887129438213], [-301.997519886462], [-2.379818091156153]]
[[-404.92887129438213], [-302.62212695952405], [-2.379818091156153]]
[[-404.27247539060056], [-302.98153708569384], [-1.3835997636481352]]
[[-404.27247539060056], [-303.60559792405604], [-1.3835997636481352]]
[[-404.27247539060056], [-304.22965876241835], [-1.3835997636481352]]
[[-404.27247539060056], [-304.8537196007806], [-1.3835997636481352]]
[[-404.27247539060056], [-305.477780439143], [-1.3835997636481352]]
[[-404.27247539060056], [-306.1018412775053], [-1.3835997636481352]]
[[-404.27247539060056], [-306.7259021158675], [-1.3835997636481352]]
[[-404.27247539060056], [-307.3499629542298], [-1.3835997636481352]]
[[-404.27247539060056], [-307.974023792592], [-1.3835997636481352]]
[[-404.27247539060056], [-308.5980846309544], [-1.3835997636481352]]
[[-404.27247539060056], [-309.22214546931673], [-1.3835997636481352]]
[[-404.27247539060056], [-309.84620630767904], [-1.3835997636481352]]
[[-404.27247539060056], [-310.47026714604124], [-1.3835997636481352]]
[[-404.27247539060056], [-311.09432798440366], [-1.3835997636481352]]
[[-404.92887129438213], [-311.9912330554536], [-2.379818091156153]]
[[-404.92887129438213], [-312.61584012851563], [-2.379818091156153]]
[[-404.92887129438213], [-313.2404472015776], [-2.379818091156153]]
[[-404.27247539060056], [-313.5905713378527], [-1.3835997636481352]]
[[-404.27247539060056], [-314.214632176215], [-1.3835997636481352]]
[[-404.27247539060056], [-314.8386930145772], [-1.3835997636481352]]
[[-404.27247539060056], [-315.4627538529396], [-1.3835997636481352]]
[[-404.27247539060056], [-316.0868146913019], [-1.3835997636481352]]
[[-404.27247539060056], [-316.7108755296642], [-1.3835997636481352]]
[[-404.27247539060056], [-317.3349363680265], [-1.3835997636481352]]
[[-404.27247539060056], [-317.95899720638886], [-1.3835997636481352]]
[[-404.27247539060056], [-318.58305804475094], [-1.3835997636481352]]
[[-404.27247539060056], [-319.20711888311325], [-1.3835997636481352]]
[[-404.27247539060056], [-319.83117972147573], [-1.3835997636481352]]
[[-404.27247539060056], [-320.45524055983793], [-1.3835997636481352]]
[[-404.27247539060056], [-321.0793013982002], [-1.3835997636481352]]
[[-404.27247539060056], [-321.7033622365625], [-1.3835997636481352]]
[[-404.92887129438213], [-322.60955329750726], [-2.379818091156153]]
[[-406.2451163708803], [-323.80100043309216], [-4.377495805391391]]
[[-406.2451163708803], [-324.4267028492695], [-4.377495805391391]]
[[-406.9049716047418], [-325.3376697078347], [-5.378964391175941]]
[[-408.8915046796418], [-326.8243797938474], [-8.39394459750406]]
[[-410.22169691474977], [-328.02955865721196], [-10.412790047466387]]
[[-410.8885533569711], [-328.9485262543803], [-11.424884433995203]]
[[-412.22580244850207], [-330.16065517173314], [-13.45444014229804]]
[[-414.24056360765206], [-331.67072650132695], [-16.512262381488085]]
[[-419.6660051002825], [-334.6756644936035], [-24.746506712756172]]
[[-424.47721823421944], [-337.4205149652346], [-32.04853080212388]]
[[-428.6495231079334], [-339.8929107216678], [-38.38087772750657]]
[[-430.75267487019255], [-341.46223041102246], [-41.57285122859412]]
[[-432.8672829816768], [-343.0400985440651], [-44.782212140235174]]
[[-436.41734379140087], [-345.2551919378596], [-50.170173311290796]]
[[-370.7222784177206], [321.20217440138424], [2.0025501821254466]]
[[-371.3552918366805], [320.85232041633105], [1.0071757205125778]]
[[-371.98941428406397], [320.5018534932234], [0.010057380275839023]]
[[-371.98941428406397], [319.87032274731393], [0.010057380275839023]]
[[-371.98941428406397], [319.2387920014046], [0.010057380275839023]]
[[-371.98941428406397], [318.607261255495], [0.010057380275839023]]
[[-371.98941428406397], [317.9757305095856], [0.010057380275839023]]
[[-371.98941428406397], [317.34419976367616], [0.010057380275839023]]
[[-371.98941428406397], [316.71266901776676], [0.010057380275839023]]
[[-371.98941428406397], [316.0811382718573], [0.010057380275839023]]
[[-371.98941428406397], [315.4496075259479], [0.010057380275839023]]
[[-371.98941428406397], [314.8180767800385], [0.010057380275839023]]
[[-371.98941428406397], [314.18654603412904], [0.010057380275839023]]
[[-371.98941428406397], [313.55501528821947], [0.010057380275839023]]
[[-371.98941428406397], [312.9234845423101], [0.010057380275839023]]
[[-371.98941428406397], [312.29195379640066], [0.010057380275839023]]
[[-371.98941428406397], [311.6604230504912], [0.010057380275839023]]
[[-371.98941428406397], [311.02889230458175], [0.010057380275839023]]
[[-371.98941428406397], [310.39736155867234], [0.010057380275839023]]
[[-371.98941428406397], [309.76583081276283], [0.010057380275839023]]
[[-371.98941428406397], [309.1343000668535], [0.010057380275839023]]
[[-371.98941428406397], [308.502769320944], [0.010057380275839023]]
[[-371.98941428406397], [307.87123857503445], [0.010057380275839023]]
[[-371.98941428406397], [307.2397078291251], [0.010057380275839023]]
[[-371.98941428406397], [306.60817708321565], [0.010057380275839023]]
[[-371.98941428406397], [305.97664633730625], [0.010057380275839023]]
[[-371.98941428406397], [305.34511559139673], [0.010057380275839023]]
[[-371.98941428406397], [304.7135848454873], [0.010057380275839023]]
[[-371.98941428406397], [304.08205409957793], [0.010057380275839023]]
[[-371.98941428406397], [303.45052335366836], [0.010057380275839023]]
[[-371.98941428406397], [302.8189926077589], [0.010057380275839023]]
[[-371.98941428406397], [302.18746186184956], [0.010057380275839023]]
[[-371.98941428406397], [301.5559311159401], [0.010057380275839023]]
[[-371.98941428406397], [300.92440037003064], [0.010057380275839023]]
[[-371.98941428406397], [300.2928696241212], [0.010057380275839023]]
[[-371.98941428406397], [299.6613388782117], [0.010057380275839023]]
[[-371.98941428406397], [299.02980813230226], [0.010057380275839023]]
[[-371.98941428406397], [298.39827738639286], [0.010057380275839023]]
[[-371.98941428406397], [297.7667466404834], [0.010057380275839023]]
[[-371.98941428406397], [297.135215894574], [0.010057380275839023]]
[[-371.98941428406397], [296.5036851486645], [0.010057380275839023]]
[[-371.98941428406397], [295.8721544027551], [0.010057380275839023]]
[[-371.98941428406397], [295.2406236568456], [0.010057380275839023]]
[[-371.98941428406397], [294.60909291093617], [0.010057380275839023]]
[[-371.98941428406397], [293.97756216502677], [0.010057380275839023]]
[[-371.98941428406397], [293.34603141911737], [0.010057380275839023]]
[[-371.98941428406397], [292.7145006732078], [0.010057380275839023]]
[[-371.98941428406397], [292.0829699272984], [0.010057380275839023]]
[[-371.98941428406397], [291.45143918138893], [0.010057380275839023]]
[[-371.98941428406397], [290.8199084354795], [0.010057380275839023]]
[[-371.98941428406397], [290.1883776895701], [0.010057380275839023]]
[[-371.98941428406397], [289.5568469436606], [0.010057380275839023]]
[[-371.98941428406397], [288.92531619775104], [0.010057380275839023]]
[[-371.98941428406397], [288.2937854518417], [0.010057380275839023]]
[[-371.98941428406397], [287.66225470593236], [0.010057380275839023]]
[[-371.98941428406397], [287.0307239600229], [0.010057380275839023]]
[[-371.98941428406397], [286.39919321411344], [0.010057380275839023]]
[[-371.98941428406397], [285.7676624682039], [0.010057380275839023]]
[[-371.98941428406397], [285.1361317222945], [0.010057380275839023]]
[[-371.98941428406397], [284.504600976385], [0.010057380275839023]]
[[-371.98941428406397], [283.8730702304756], [0.010057380275839023]]
[[-371.98941428406397], [283.24153948456615], [0.010057380275839023]]
[[-371.98941428406397], [282.61000873865675], [0.010057380275839023]]
[[-371.98941428406397], [281.9784779927473], [0.010057380275839023]]
[[-371.98941428406397], [281.3469472468379], [0.010057380275839023]]
[[-371.98941428406397], [280.71541650092837], [0.010057380275839023]]
[[-371.98941428406397], [280.0838857550189], [0.010057380275839023]]
[[-371.98941428406397], [279.4523550091095], [0.010057380275839023]]
[[-371.98941428406397], [278.82082426320005], [0.010057380275839023]]
[[-371.98941428406397], [278.1892935172906], [0.010057380275839023]]
[[-371.98941428406397], [277.55776277138114], [0.010057380275839023]]
[[-371.98941428406397], [276.9262320254717], [0.010057380275839023]]
[[-371.98941428406397], [276.2947012795623], [0.010057380275839023]]
[[-371.98941428406397], [275.6631705336529], [0.010057380275839023]]
[[-371.98941428406397], [275.0316397877433], [0.010057380275839023]]
[[-371.98941428406397], [274.40010904183396], [0.010057380275839023]]
[[-371.98941428406397], [273.76857829592444], [0.010057380275839023]]
[[-371.98941428406397], [273.13704755001504], [0.010057380275839023]]
[[-371.98941428406397], [272.50551680410564], [0.010057380275839023]]
[[-371.98941428406397], [271.8739860581961], [0.010057380275839023]]
[[-371.98941428406397], [271.24245531228667], [0.010057380275839023]]
[[-371.98941428406397], [270.6109245663773], [0.010057380275839023]]
[[-371.98941428406397], [269.97939382046786], [0.010057380275839023]]
[[-371.98941428406397], [269.3478630745583], [0.010057380275839023]]
[[-371.98941428406397], [268.71633232864895], [0.010057380275839023]]
[[-371.98941428406397], [268.08480158273954], [0.010057380275839023]]
[[-371.98941428406397], [267.45327083683003], [0.010057380275839023]]
[[-371.98941428406397], [266.8217400909205], [0.010057380275839023]]
[[-371.98941428406397], [266.19020934501117], [0.010057380275839023]]
[[-371.98941428406397], [265.55867859910177], [0.010057380275839023]]
[[-371.98941428406397], [264.92714785319225], [0.010057380275839023]]
[[-371.98941428406397], [264.2956171072828], [0.010057380275839023]]
[[-371.98941428406397], [263.6640863613734], [0.010057380275839023]]
[[-371.98941428406397], [263.0325556154639], [0.010057380275839023]]
[[-371.98941428406397], [262.4010248695545], [0.010057380275839023]]
[[-371.98941428406397], [261.76949412364513], [0.010057380275839023]]
[[-371.98941428406397], [261.13796337773556], [0.010057380275839023]]
[[-371.98941428406397], [260.5064326318261], [0.010057380275839023]]
[[-371.98941428406397], [259.8749018859167], [0.010057380275839023]]
[[-371.98941428406397], [259.2433711400073], [0.010057380275839023]]
[[-371.98941428406397], [258.6118403940978], [0.010057380275839023]]
[[-371.98941428406397], [257.9803096481884], [0.010057380275839023]]
[[-371.98941428406397], [257.3487789022789], [0.010057380275839023]]
[[-371.98941428406397], [256.71724815636946], [0.010057380275839023]]
[[-371.98941428406397], [256.08571741046], [0.010057380275839023]]
[[-371.98941428406397], [255.4541866645506], [0.010057380275839023]]
[[-371.98941428406397], [254.82265591864112], [0.010057380275839023]]
[[-371.98941428406397], [254.19112517273166], [0.010057380275839023]]
[[-371.98941428406397], [253.55959442682223], [0.010057380275839023]]
[[-371.98941428406397], [252.92806368091283], [0.010057380275839023]]
[[-371.98941428406397], [252.29653293500334], [0.010057380275839023]]
[[-371.98941428406397], [251.6650021890939], [0.010057380275839023]]
[[-371.98941428406397], [251.0334714431845], [0.010057380275839023]]
[[-371.98941428406397], [250.40194069727502], [0.010057380275839023]]
[[-371.98941428406397], [249.77040995136554], [0.010057380275839023]]
[[-371.98941428406397], [249.1388792054561], [0.010057380275839023]]
[[-371.98941428406397], [248.50734845954673], [0.010057380275839023]]
[[-371.98941428406397], [247.8758177136372], [0.010057380275839023]]
[[-371.98941428406397], [247.24428696772782], [0.010057380275839023]]
[[-371.98941428406397], [246.6127562218184], [0.010057380275839023]]
[[-371.98941428406397], [245.9812254759089], [0.010057380275839023]]
[[-371.98941428406397], [245.34969472999947], [0.010057380275839023]]
[[-371.98941428406397], [244.71816398408998], [0.010057380275839023]]
[[-371.98941428406397], [244.0866332381806], [0.010057380275839023]]
[[-371.98941428406397], [243.4551024922711], [0.010057380275839023]]
[[-371.98941428406397], [242.8235717463617], [0.010057380275839023]]
[[-371.98941428406397], [242.19204100045226], [0.010057380275839023]]
[[-371.98941428406397], [241.56051025454278], [0.010057380275839023]]
[[-371.98941428406397], [240.92897950863335], [0.010057380275839023]]
[[-371.98941428406397], [240.29744876272392], [0.010057380275839023]]
[[-371.98941428406397], [239.66591801681446], [0.010057380275839023]]
[[-371.98941428406397], [239.03438727090503], [0.010057380275839023]]
[[-371.98941428406397], [238.4028565249955], [0.010057380275839023]]
[[-371.98941428406397], [237.77132577908608], [0.010057380275839023]]
[[-371.98941428406397], [237.13979503317668], [0.010057380275839023]]
[[-371.98941428406397], [236.50826428726722], [0.010057380275839023]]
[[-371.98941428406397], [235.87673354135777], [0.010057380275839023]]
[[-371.98941428406397], [235.24520279544836], [0.010057380275839023]]
[[-371.98941428406397], [234.61367204953885], [0.010057380275839023]]
[[-371.98941428406397], [233.98214130362948], [0.010057380275839023]]
[[-371.98941428406397], [233.35061055772002], [0.010057380275839023]]
[[-371.98941428406397], [232.7190798118105], [0.010057380275839023]]
[[-371.98941428406397], [232.08754906590113], [0.010057380275839023]]
[[-371.98941428406397], [231.45601831999173], [0.010057380275839023]]
[[-371.98941428406397], [230.8244875740822], [0.010057380275839023]]
[[-371.98941428406397], [230.1929568281727], [0.010057380275839023]]
[[-371.98941428406397], [229.56142608226338], [0.010057380275839023]]
[[-371.98941428406397], [228.9298953363539], [0.010057380275839023]]
[[-371.98941428406397], [228.2983645904444], [0.010057380275839023]]
[[-371.98941428406397], [227.666833844535], [0.010057380275839023]]
[[-371.98941428406397], [227.03530309862552], [0.010057380275839023]]
[[-371.98941428406397], [226.4037723527161], [0.010057380275839023]]
[[-371.98941428406397], [225.77224160680672], [0.010057380275839023]]
[[-371.98941428406397], [225.1407108608972], [0.010057380275839023]]
[[-371.98941428406397], [224.5091801149877], [0.010057380275839023]]
[[-371.98941428406397], [223.8776493690783], [0.010057380275839023]]
[[-371.98941428406397], [223.24611862316888], [0.010057380275839023]]
[[-371.98941428406397], [222.61458787725945], [0.010057380275839023]]
[[-371.98941428406397], [221.98305713134997], [0.010057380275839023]]
[[-371.98941428406397], [221.35152638544054], [0.010057380275839023]]
[[-371.98941428406397], [220.71999563953108], [0.010057380275839023]]
[[-371.98941428406397], [220.08846489362162], [0.010057380275839023]]
[[-371.98941428406397], [219.45693414771225], [0.010057380275839023]]
[[-371.98941428406397], [218.82540340180276], [0.010057380275839023]]
[[-371.98941428406397], [218.19387265589336], [0.010057380275839023]]
[[-371.98941428406397], [217.56234190998387], [0.010057380275839023]]
[[-371.98941428406397], [216.9308111640744], [0.010057380275839023]]
[[-371.98941428406397], [216.29928041816498], [0.010057380275839023]]
[[-371.98941428406397], [215.66774967225552], [0.010057380275839023]]
[[-371.98941428406397], [215.03621892634612], [0.010057380275839023]]
[[-371.98941428406397], [214.4046881804366], [0.010057380275839023]]
[[-371.98941428406397], [213.77315743452723], [0.010057380275839023]]
[[-371.98941428406397], [213.14162668861775], [0.010057380275839023]]
[[-371.98941428406397], [212.51009594270826], [0.010057380275839023]]
[[-371.98941428406397], [211.87856519679886], [0.010057380275839023]]
[[-371.98941428406397], [211.2470344508894], [0.010057380275839023]]
[[-371.98941428406397], [210.61550370498], [0.010057380275839023]]
[[-371.98941428406397], [209.98397295907054], [0.010057380275839023]]
[[-371.98941428406397], [209.35244221316108], [0.010057380275839023]]
[[-371.98941428406397], [208.72091146725165], [0.010057380275839023]]
[[-371.98941428406397], [208.0893807213422], [0.010057380275839023]]
[[-371.98941428406397], [207.4578499754328], [0.010057380275839023]]
[[-371.98941428406397], [206.8263192295233], [0.010057380275839023]]
[[-371.98941428406397], [206.19478848361388], [0.010057380275839023]]
[[-371.98941428406397], [205.5632577377044], [0.010057380275839023]]
[[-371.98941428406397], [204.93172699179496], [0.010057380275839023]]
[[-371.98941428406397], [204.30019624588553], [0.010057380275839023]]
[[-371.98941428406397], [203.66866549997607], [0.010057380275839023]]
[[-371.98941428406397], [203.0371347540666], [0.010057380275839023]]
[[-371.98941428406397], [202.4056040081572], [0.010057380275839023]]
